"DATA";"CAV_CAL";"CAV_GRAF";"SAR_CAL";"SAR_GRAF";"BIQ_CAL";"BIQ_GRAF";"CAR_CAL";"CAR_GRAF";"OUT_CAL";"OUT_GRAF";"PORTO"
"01/11/2007";0,76;0,76;0,32;0,32;0;0;2,5;2,5;3,48;3,48;"QUARTEIRA"
"01/12/2007";1,52;1,52;0,27;0,27;0;0;2,93;2,93;2,56;2,56;"QUARTEIRA"
"01/01/2008";0;0;0,34;0,34;0;0;3,16;3,16;2,96;2,96;"QUARTEIRA"
"01/02/2008";1,25;1,25;1,37;1,37;0;0;6,3;6,3;3,74;3,74;"QUARTEIRA"
"01/03/2008";1,02;1,02;1,13;1,13;0;0;8,07;8,07;5,24;5,24;"QUARTEIRA"
"01/04/2008";0,9;0,9;0,86;0,86;0;0;5,02;5,02;2,74;2,74;"QUARTEIRA"
"01/05/2008";1,17;1,17;0,85;0,85;0;0;4,99;4,99;2,81;2,81;"QUARTEIRA"
"01/06/2008";1,03;1,03;1,94;1,94;0;0;5,01;5,01;2,58;2,58;"QUARTEIRA"
"01/07/2008";0,97;0,97;1,62;1,62;0;0;4,07;4,07;2,4;2,4;"QUARTEIRA"
"01/09/2008";0,87;0,87;0,67;0,67;0;0;3,35;3,35;3,03;3,03;"QUARTEIRA"
"01/10/2008";0,98;0,98;0,73;0,73;0;0;2,84;2,84;2,56;2,56;"QUARTEIRA"
"01/11/2008";1,53;1,53;0,33;0,33;0;0;1,97;1,97;2,28;2,28;"QUARTEIRA"
"01/12/2008";0;0;0,51;0,51;0;0;4,16;4,16;5,11;5,11;"QUARTEIRA"
"01/01/2009";0;0;0,24;0,24;0;0;3,53;3,53;4,06;4,06;"QUARTEIRA"
"01/02/2009";0;0;0;0;0;0;2,41;2,41;6,72;6,72;"QUARTEIRA"
"01/03/2009";1,21;1,21;0,46;0,46;0;0;4,26;4,26;5,55;5,55;"QUARTEIRA"
"01/04/2009";1,13;1,13;1,07;1,07;0;0;3,8;3,8;4,06;4,06;"QUARTEIRA"
"01/05/2009";1,18;1,18;1,46;1,46;0;0;4,07;4,07;4,43;4,43;"QUARTEIRA"
"01/06/2009";1,87;1,87;1,26;1,26;0;0;3,31;3,31;3,1;3,1;"QUARTEIRA"
"01/07/2009";1,08;1,08;1,78;1,78;0;0;3,69;3,69;3,42;3,42;"QUARTEIRA"
"01/08/2009";2,15;2,15;1,97;1,97;0;0;3,38;3,38;4,21;4,21;"QUARTEIRA"
"01/09/2009";1,57;1,57;0,89;0,89;0;0;2,05;2,05;2,95;2,95;"QUARTEIRA"
"01/10/2009";1,55;1,55;0,79;0,79;0;0;2,38;2,38;2,68;2,68;"QUARTEIRA"
"01/11/2009";1,25;1,25;0,54;0,54;0;0;2,43;2,43;3,18;3,18;"QUARTEIRA"
"01/12/2009";1,71;1,71;0,29;0,29;0;0;3,31;3,31;4,88;4,88;"QUARTEIRA"
"01/01/2010";1,38;1,38;0,48;0,48;0;0;2,8;2,8;3,48;3,48;"QUARTEIRA"
"01/02/2010";0,54;0,54;0,27;0,27;0;0;3,11;3,11;5,61;5,61;"QUARTEIRA"
"01/03/2010";0,86;0,86;0,53;0,53;0;0;3,83;3,83;5,15;5,15;"QUARTEIRA"
"01/04/2010";0,59;0,59;0,44;0,44;0;0;4,23;4,23;3,34;3,34;"QUARTEIRA"
"01/05/2010";0,41;0,41;0,6;0,6;0;0;4,99;4,99;3,83;3,83;"QUARTEIRA"
"01/07/2010";0,93;0,93;1,44;1,44;0;0;4,05;4,05;4,13;4,13;"QUARTEIRA"
"01/08/2010";0,82;0,82;1,83;1,83;0;0;2,98;2,98;3,62;3,62;"QUARTEIRA"
"01/09/2010";0,87;0,87;1;1;0;0;2,1;2,1;2,33;2,33;"QUARTEIRA"
"01/10/2010";0,92;0,92;0,82;0,82;0;0;2,45;2,45;3,17;3,17;"QUARTEIRA"
"01/11/2010";0,52;0,52;0,25;0,25;0;0;2,85;2,85;2,84;2,84;"QUARTEIRA"
"01/12/2010";0,84;0,84;0;0;0;0;2,67;2,67;4,85;4,85;"QUARTEIRA"
"01/01/2011";0,96;0,96;0;0;0;0;3,63;3,63;5,34;5,34;"QUARTEIRA"
"01/02/2011";1;1;0,32;0,32;0;0;3,63;3,63;5,82;5,82;"QUARTEIRA"
"01/03/2011";0,66;0,66;0,47;0,47;0;0;5,34;5,34;5,54;5,54;"QUARTEIRA"
"01/04/2011";0,91;0,91;1,17;1,17;0;0;4,44;4,44;4,47;4,47;"QUARTEIRA"
"01/05/2011";0,31;0,31;0,91;0,91;0;0;3,18;3,18;1,93;1,93;"QUARTEIRA"
"01/06/2011";0,41;0,41;1,68;1,68;0;0;6,15;6,15;3,93;3,93;"QUARTEIRA"
"01/07/2011";1,19;1,19;1,37;1,37;0;0;6,92;6,92;6,41;6,41;"QUARTEIRA"
"01/08/2011";0,39;0,39;2,55;2,55;0;0;5,2;5,2;3,7;3,7;"QUARTEIRA"
"01/09/2011";0,58;0,58;0,84;0,84;0;0;4,15;4,15;2,63;2,63;"QUARTEIRA"
"01/10/2011";0,5;0,5;0,88;0,88;0;0;2,09;2,09;2,44;2,44;"QUARTEIRA"
"01/11/2011";0,42;0,42;0,83;0,83;0;0;3,47;3,47;2,95;2,95;"QUARTEIRA"
"01/12/2011";0,27;0,27;0,61;0,61;0;0;5,04;5,04;2,95;2,95;"QUARTEIRA"
"01/01/2012";0,37;0,37;0,73;0,73;0;0;3,96;3,96;5,62;5,62;"QUARTEIRA"
"01/02/2012";0,54;0,54;0,98;0,98;0;0;2,85;2,85;5,5;5,5;"QUARTEIRA"
"01/03/2012";0,44;0,44;0,83;0,83;0;0;5,15;5,15;4,66;4,66;"QUARTEIRA"
"01/04/2012";0,37;0,37;0;0;0;0;4,51;4,51;5,95;5,95;"QUARTEIRA"
"01/05/2012";0,4;0,4;1,31;1,31;0;0;3,43;3,43;3,62;3,62;"QUARTEIRA"
"01/06/2012";0,87;0,87;2,98;2,98;0;0;5,57;5,57;4,06;4,06;"QUARTEIRA"
"01/07/2012";0,56;0,56;3,5;3,5;0;0;3,2;3,2;4,56;4,56;"QUARTEIRA"
"01/08/2012";0,69;0,69;2,59;2,59;0;0;3,23;3,23;6,95;6,95;"QUARTEIRA"
"01/09/2012";0,68;0,68;2,69;2,69;0;0;2,48;2,48;3,59;3,59;"QUARTEIRA"
"01/10/2012";0,37;0,37;0,83;0,83;0;0;1,85;1,85;2,69;2,69;"QUARTEIRA"
"01/11/2012";0,27;0,27;1,17;1,17;0;0;3,47;3,47;2,97;2,97;"QUARTEIRA"
"01/12/2012";0,5;0,5;0;0;0;0;3,3;3,3;4,65;4,65;"QUARTEIRA"
"01/02/2013";0,76;0,76;0,88;0,88;0;0;0,71;0,71;4,09;4,09;"QUARTEIRA"
"01/04/2013";0,98;0,98;1,06;1,06;0;0;2,52;2,52;4,64;4,64;"QUARTEIRA"
"01/05/2013";0,61;0,61;1,41;1,41;0;0;3,15;3,15;3,27;3,27;"QUARTEIRA"
"01/08/2013";0,3;0,3;2,14;2,14;0;0;2,16;2,16;3,92;3,92;"QUARTEIRA"
"01/09/2013";0,46;0,46;1,6;1,6;0;0;1,93;1,93;3,91;3,91;"QUARTEIRA"
"01/10/2013";0,68;0,68;1,19;1,19;0;0;1,86;1,86;2,65;2,65;"QUARTEIRA"
"01/11/2013";0,69;0,69;0;0;0;0;1,64;1,64;3,38;3,38;"QUARTEIRA"
"01/12/2013";0,74;0,74;0;0;0;0;1,81;1,81;4,97;4,97;"QUARTEIRA"
"01/01/2014";1,22;1,22;1,79;1,79;0;0;1,97;1,97;2,65;2,65;"QUARTEIRA"
"01/02/2014";1,12;1,12;1,06;1,06;0;0;2,26;2,26;4,59;4,59;"QUARTEIRA"
"01/03/2014";0,3;0,3;1,24;1,24;0;0;3,06;3,06;4,47;4,47;"QUARTEIRA"
"01/04/2014";0,4;0,4;1,29;1,29;0;0;3,12;3,12;4,81;4,81;"QUARTEIRA"
"01/05/2014";0,68;0,68;1,51;1,51;0;0;2,3;2,3;4,62;4,62;"QUARTEIRA"
"01/09/2014";0,32;0,32;2,3;2,3;0;0;1,79;1,79;4,33;4,33;"QUARTEIRA"
"01/10/2014";0,44;0,44;0;0;0;0;2,02;2,02;4,23;4,23;"QUARTEIRA"
"01/11/2014";0,49;0,49;0;0;0;0;2,98;2,98;4,32;4,32;"QUARTEIRA"
"01/12/2014";0,55;0,55;0;0;0;0;1,85;1,85;4,78;4,78;"QUARTEIRA"
"01/01/2015";0,36;0,36;0;0;0;0;3,63;3,63;4,35;4,35;"QUARTEIRA"
"01/02/2015";0,48;0,48;0;0;0;0;2,96;2,96;4,04;4,04;"QUARTEIRA"
"01/03/2015";0,32;0,32;0,95;0,95;0;0;2,97;2,97;3,75;3,75;"QUARTEIRA"
"01/04/2015";0,25;0,25;0,83;0,83;0;0;2,8;2,8;4,72;4,72;"QUARTEIRA"
"01/05/2015";0,38;0,38;1,64;1,64;0;0;3,12;3,12;3,36;3,36;"QUARTEIRA"
"01/06/2015";0,27;0,27;1,92;1,92;0;0;3,1;3,1;3,79;3,79;"QUARTEIRA"
"01/07/2015";0,26;0,26;3,28;3,28;0;0;2,65;2,65;5,26;5,26;"QUARTEIRA"
"01/08/2015";0,37;0,37;3,93;3,93;0;0;2,29;2,29;4,99;4,99;"QUARTEIRA"
"01/09/2015";0,3;0,3;3,61;3,61;0;0;1,84;1,84;4,01;4,01;"QUARTEIRA"
"01/10/2015";0,92;0,92;0;0;0;0;2,08;2,08;4,56;4,56;"QUARTEIRA"
"01/11/2015";0,37;0,37;0;0;0;0;2,1;2,1;5,01;5,01;"QUARTEIRA"
"01/12/2015";0,57;0,57;0;0;0;0;2,57;2,57;3,82;3,82;"QUARTEIRA"
"01/01/2016";0,49;0,49;0;0;0;0;2,36;2,36;3,98;3,98;"QUARTEIRA"
"01/03/2016";0,52;0,52;0;0;0;0;1,27;1,27;4,51;4,51;"QUARTEIRA"
"01/04/2016";0,49;0,49;0;0;0;0;2,54;2,54;4,14;4,14;"QUARTEIRA"
"01/05/2016";0,45;0,45;1,2;1,2;0;0;3,15;3,15;4,04;4,04;"QUARTEIRA"
"01/06/2016";0,5;0,5;2,28;2,28;0;0;4,31;4,31;6,59;6,59;"QUARTEIRA"
"01/08/2016";0,96;0,96;2,93;2,93;0;0;4,15;4,15;4,67;4,67;"QUARTEIRA"
"01/09/2016";0,42;0,42;1,91;1,91;0;0;2,28;2,28;3,58;3,58;"QUARTEIRA"
"01/10/2016";0,38;0,38;1,7;1,7;0;0;2,39;2,39;3,33;3,33;"QUARTEIRA"
"01/11/2016";0,53;0,53;0;0;0;0;2,28;2,28;3,34;3,34;"QUARTEIRA"
"01/12/2016";0,57;0,57;3,79;3,79;0;0;3,48;3,48;3,75;3,75;"QUARTEIRA"
"01/01/2017";1,42;1,42;0;0;0;0;3,83;3,83;5,28;5,28;"QUARTEIRA"
"01/02/2017";1,1;1,1;0;0;0;0;3,3;3,3;3,32;3,32;"QUARTEIRA"
"01/04/2017";0,98;0,98;1,4;1,4;0;0;3,19;3,19;4,58;4,58;"QUARTEIRA"
"01/05/2017";0,75;0,75;1,3;1,3;0;0;3,1;3,1;4,35;4,35;"QUARTEIRA"
"01/06/2017";0,84;0,84;1,32;1,32;0;0;4,8;4,8;5,21;5,21;"QUARTEIRA"
"01/07/2017";0,91;0,91;1,31;1,31;0;0;4,44;4,44;5,36;5,36;"QUARTEIRA"
"01/09/2017";0,44;0,44;1,92;1,92;0;0;3,12;3,12;4,52;4,52;"QUARTEIRA"
"01/10/2017";0,74;0,74;1,38;1,38;0;0;2,25;2,25;3,59;3,59;"QUARTEIRA"
"01/11/2017";0,54;0,54;0;0;0;0;2,18;2,18;4,76;4,76;"QUARTEIRA"
"01/12/2017";0,71;0,71;0;0;0;0;2,65;2,65;3,96;3,96;"QUARTEIRA"
"01/01/2018";1,8;1,8;0;0;0;0;2,85;2,85;4,24;4,24;"QUARTEIRA"
"01/02/2018";1,06;1,06;0;0;0;0;3,52;3,52;3,92;3,92;"QUARTEIRA"
"01/03/2018";2,28;2,28;0;0;0;0;4,28;4,28;5,95;5,95;"QUARTEIRA"
"01/04/2018";0,96;0,96;0;0;0;0;2,78;2,78;4,76;4,76;"QUARTEIRA"
"01/09/2018";0,71;0,71;2,09;2,09;0;0;2,18;2,18;3,62;3,62;"QUARTEIRA"
"01/10/2018";0,9;0,9;0;0;0;0;2,23;2,23;3,18;3,18;"QUARTEIRA"
"01/11/2018";0,67;0,67;0;0;0;0;2,1;2,1;3,02;3,02;"QUARTEIRA"
"01/12/2018";0,82;0,82;0;0;0;0;3,2;3,2;3,17;3,17;"QUARTEIRA"
"01/01/2019";1,57;1,57;0;0;0;0;2,89;2,89;3,94;3,94;"QUARTEIRA"
"01/02/2019";0,94;0,94;0;0;0;0;3,25;3,25;3,36;3,36;"QUARTEIRA"
"01/03/2019";0,82;0,82;0;0;0;0;3,29;3,29;3,9;3,9;"QUARTEIRA"
"01/04/2019";1;1;0;0;0;0;3,7;3,7;3,79;3,79;"QUARTEIRA"
"01/05/2019";0,59;0,59;0;0;0;0;3,24;3,24;5;5;"QUARTEIRA"
"01/06/2019";0,57;0,57;1,2;1,2;0;0;3,38;3,38;5,13;5,13;"QUARTEIRA"
"01/07/2019";0,84;0,84;1,46;1,46;0;0;3,79;3,79;4,54;4,54;"QUARTEIRA"
"01/08/2019";0,79;0,79;1,89;1,89;0;0;4,18;4,18;3,8;3,8;"QUARTEIRA"
"01/09/2019";0,62;0,62;1,55;1,55;0;0;3,03;3,03;3,47;3,47;"QUARTEIRA"
"01/12/2019";0,39;0,39;0;0;0;0;3,76;3,76;3,73;3,73;"QUARTEIRA"
"01/01/2020";0,93;0,93;0;0;0;0;3,52;3,52;4,92;4,92;"QUARTEIRA"
"01/02/2020";0,79;0,79;0;0;0;0;2,79;2,79;3,86;3,86;"QUARTEIRA"
"01/12/2020";1,73;1,73;0;0;0;0;5,45;5,45;4,28;4,28;"QUARTEIRA"
"01/05/2005";0,24;0,24;0,56;0,56;0;0;4,25;4,25;3,03;3,03;"OLHAO"
"01/06/2005";0,64;0,64;0,87;0,87;0;0;3,53;3,53;2,48;2,48;"OLHAO"
"01/07/2005";0,7;0,7;1,36;1,36;0;0;2,7;2,7;3,9;3,9;"OLHAO"
"01/08/2005";0,65;0,65;0,96;0,96;0;0;2,56;2,56;2,38;2,38;"OLHAO"
"01/09/2005";0,54;0,54;0,49;0,49;0;0;1,89;1,89;2,18;2,18;"OLHAO"
"01/10/2005";0,13;0,13;0,39;0,39;0;0;2,21;2,21;3,22;3,22;"OLHAO"
"01/11/2005";0,2;0,2;0,47;0,47;0;0;2,22;2,22;2,99;2,99;"OLHAO"
"01/12/2005";0,42;0,42;0,57;0,57;0;0;2,05;2,05;3,92;3,92;"OLHAO"
"01/04/2006";0,49;0,49;0,42;0,42;0;0;1,27;1,27;2,39;2,39;"OLHAO"
"01/07/2006";0,63;0,63;0,83;0,83;0;0;2,36;2,36;1,72;1,72;"OLHAO"
"01/09/2006";0,45;0,45;0,62;0,62;0;0;2,64;2,64;2,03;2,03;"OLHAO"
"01/11/2006";0,47;0,47;0,58;0,58;0;0;3,12;3,12;1,75;1,75;"OLHAO"
"01/02/2007";0,23;0,23;0,37;0,37;0;0;3,6;3,6;3,16;3,16;"OLHAO"
"01/08/2007";0,38;0,38;1,26;1,26;0;0;3,67;3,67;1,72;1,72;"OLHAO"
"01/10/2007";0,18;0,18;0,65;0,65;0;0;3,27;3,27;3,68;3,68;"OLHAO"
"01/11/2007";0,3;0,3;0,53;0,53;0;0;2,18;2,18;4,73;4,73;"OLHAO"
"01/12/2007";0,41;0,41;0,31;0,31;0;0;1,37;1,37;4,11;4,11;"OLHAO"
"01/04/2008";0,37;0,37;0,59;0,59;0;0;5,03;5,03;2,64;2,64;"OLHAO"
"01/05/2008";0,28;0,28;0,64;0,64;0;0;3,72;3,72;2,85;2,85;"OLHAO"
"01/06/2008";0,41;0,41;1,79;1,79;0;0;4,02;4,02;1,57;1,57;"OLHAO"
"01/07/2008";0,45;0,45;1,15;1,15;0;0;4,15;4,15;2,7;2,7;"OLHAO"
"01/08/2008";0,47;0,47;0,76;0,76;0;0;3,05;3,05;2,78;2,78;"OLHAO"
"01/09/2008";0,52;0,52;0,79;0,79;0;0;2,32;2,32;3,02;3,02;"OLHAO"
"01/10/2008";0,17;0,17;0,46;0,46;0;0;3,3;3,3;2,14;2,14;"OLHAO"
"01/01/2009";0,32;0,32;0,69;0,69;0;0;2,62;2,62;3,89;3,89;"OLHAO"
"01/09/2009";0,49;0,49;0,71;0,71;0;0;2,19;2,19;2,31;2,31;"OLHAO"
"01/11/2009";0,17;0,17;0,53;0,53;0;0;1,65;1,65;2,8;2,8;"OLHAO"
"01/01/2010";0,16;0,16;0,37;0,37;0;0;4,25;4,25;3,27;3,27;"OLHAO"
"01/02/2010";0,15;0,15;0,4;0,4;0;0;2,61;2,61;1,94;1,94;"OLHAO"
"01/03/2010";0,28;0,28;0,46;0,46;0;0;4,55;4,55;3,03;3,03;"OLHAO"
"01/04/2010";0,61;0,61;0,4;0,4;0;0;3,42;3,42;3,12;3,12;"OLHAO"
"01/05/2010";0,19;0,19;0,38;0,38;0;0;2,8;2,8;1,47;1,47;"OLHAO"
"01/06/2010";0,49;0,49;0,59;0,59;0;0;4,07;4,07;2,78;2,78;"OLHAO"
"01/08/2010";0,44;0,44;0,73;0,73;0;0;1,56;1,56;1,73;1,73;"OLHAO"
"01/09/2010";0,3;0,3;0,57;0,57;0;0;1,48;1,48;1,92;1,92;"OLHAO"
"01/10/2010";0,28;0,28;0,51;0,51;0;0;1,87;1,87;1,03;1,03;"OLHAO"
"01/11/2010";0,31;0,31;0,51;0,51;0;0;2,11;2,11;2,51;2,51;"OLHAO"
"01/12/2010";0,22;0,22;0,6;0,6;0;0;3,9;3,9;1,78;1,78;"OLHAO"
"01/04/2011";1,15;1,15;0,66;0,66;0;0;3,11;3,11;1,45;1,45;"OLHAO"
"01/05/2011";0,84;0,84;0,73;0,73;0;0;2,67;2,67;2,78;2,78;"OLHAO"
"01/08/2011";0,54;0,54;0,84;0,84;0;0;6,02;6,02;2,68;2,68;"OLHAO"
"01/10/2011";0,43;0,43;0,64;0,64;0;0;4,86;4,86;2,25;2,25;"OLHAO"
"01/12/2011";0,4;0,4;0,73;0,73;0;0;3,18;3,18;1,76;1,76;"OLHAO"
"01/04/2012";0,27;0,27;0;0;0;0;3,92;3,92;4,1;4,1;"OLHAO"
"01/05/2012";0,45;0,45;1,35;1,35;0;0;2,91;2,91;1,1;1,1;"OLHAO"
"01/10/2012";0,28;0,28;0,87;0,87;0;0;1,64;1,64;2,13;2,13;"OLHAO"
"01/11/2012";0,37;0,37;0,78;0,78;0;0;1,95;1,95;2,26;2,26;"OLHAO"
"01/12/2012";0,88;0,88;0;0;0;0;3,25;3,25;3,11;3,11;"OLHAO"
"01/01/2013";0,62;0,62;2;2;0;0;2,17;2,17;2,62;2,62;"OLHAO"
"01/08/2013";0,28;0,28;1,57;1,57;0;0;2,46;2,46;1,78;1,78;"OLHAO"
"01/09/2013";0,3;0,3;1,02;1,02;0;0;1,42;1,42;1,47;1,47;"OLHAO"
"01/11/2013";0,45;0,45;0;0;0;0;1,19;1,19;1,9;1,9;"OLHAO"
"01/12/2013";0,31;0,31;0;0;0;0;1,56;1,56;2,1;2,1;"OLHAO"
"01/01/2014";0,85;0,85;0,35;0,35;0;0;1,15;1,15;3,06;3,06;"OLHAO"
"01/05/2014";0,32;0,32;1;1;0;0;1,15;1,15;2,07;2,07;"OLHAO"
"01/09/2014";0,49;0,49;0,85;0,85;0;0;1,72;1,72;1,11;1,11;"OLHAO"
"01/11/2014";0,45;0,45;0;0;0;0;3,49;3,49;2,73;2,73;"OLHAO"
"01/12/2014";0,7;0,7;0;0;0;0;2,26;2,26;1,9;1,9;"OLHAO"
"01/01/2015";0,57;0,57;0;0;0;0;3,39;3,39;2,43;2,43;"OLHAO"
"01/02/2015";0,82;0,82;0;0;0;0;2,77;2,77;1,83;1,83;"OLHAO"
"01/03/2015";0,57;0,57;0,73;0,73;0;0;2,07;2,07;2,32;2,32;"OLHAO"
"01/04/2015";0,31;0,31;0,66;0,66;0;0;2,17;2,17;2,22;2,22;"OLHAO"
"01/05/2015";0,53;0,53;0,52;0,52;0;0;1,76;1,76;1,35;1,35;"OLHAO"
"01/06/2015";0,78;0,78;1,72;1,72;0;0;2,7;2,7;1,88;1,88;"OLHAO"
"01/07/2015";0,57;0,57;2,22;2,22;0;0;2,41;2,41;2,08;2,08;"OLHAO"
"01/09/2015";0,35;0,35;2,39;2,39;0;0;1,5;1,5;1,72;1,72;"OLHAO"
"01/10/2015";0,32;0,32;0;0;0;0;1,39;1,39;1,65;1,65;"OLHAO"
"01/11/2015";0,48;0,48;0;0;0;0;2,21;2,21;1,73;1,73;"OLHAO"
"01/12/2015";0,76;0,76;0;0;0;0;1,9;1,9;3,17;3,17;"OLHAO"
"01/02/2016";0,82;0,82;0;0;0;0;1,32;1,32;2,25;2,25;"OLHAO"
"01/04/2016";0,59;0,59;0,93;0,93;0;0;1,59;1,59;1,54;1,54;"OLHAO"
"01/05/2016";0,84;0,84;0,98;0,98;0;0;2,51;2,51;2,27;2,27;"OLHAO"
"01/08/2016";0,91;0,91;1,1;1,1;0;0;2,58;2,58;2,77;2,77;"OLHAO"
"01/09/2016";0,83;0,83;0,72;0,72;0;0;2,13;2,13;1,77;1,77;"OLHAO"
"01/10/2016";0,67;0,67;0,84;0,84;0;0;2,22;2,22;2,79;2,79;"OLHAO"
"01/11/2016";0,74;0,74;0,9;0,9;0;0;2,41;2,41;3,53;3,53;"OLHAO"
"01/12/2016";1,05;1,05;0;0;0;0;2,94;2,94;3,6;3,6;"OLHAO"
"01/02/2017";1,53;1,53;0;0;0;0;3,33;3,33;2,52;2,52;"OLHAO"
"01/05/2017";1,31;1,31;0,87;0,87;0;0;2,89;2,89;2,62;2,62;"OLHAO"
"01/07/2017";1,78;1,78;1,3;1,3;0;0;5,19;5,19;5,33;5,33;"OLHAO"
"01/09/2017";1,43;1,43;1,48;1,48;0;0;3,45;3,45;3,93;3,93;"OLHAO"
"01/10/2017";1,32;1,32;1,26;1,26;0;0;2,29;2,29;3,21;3,21;"OLHAO"
"01/11/2017";1,39;1,39;0;0;0;0;1,67;1,67;2,43;2,43;"OLHAO"
"01/12/2017";1,16;1,16;0;0;0;0;2,72;2,72;3,68;3,68;"OLHAO"
"01/04/2018";0,92;0,92;0;0;0;0;2,27;2,27;3,6;3,6;"OLHAO"
"01/08/2018";1,43;1,43;2,67;2,67;0;0;3,75;3,75;4,41;4,41;"OLHAO"
"01/09/2018";1,63;1,63;1,69;1,69;0;0;2,22;2,22;4,29;4,29;"OLHAO"
"01/10/2018";0,79;0,79;0;0;0;0;3,02;3,02;3,92;3,92;"OLHAO"
"01/11/2018";0,76;0,76;0;0;0;0;3,24;3,24;3,96;3,96;"OLHAO"
"01/12/2018";1,39;1,39;0;0;0;0;4,34;4,34;3,64;3,64;"OLHAO"
"01/01/2019";1,65;1,65;0;0;0;0;3,1;3,1;3,93;3,93;"OLHAO"
"01/02/2019";1,61;1,61;0;0;0;0;2,26;2,26;4,53;4,53;"OLHAO"
"01/03/2019";0,96;0,96;0;0;0;0;2,73;2,73;3,37;3,37;"OLHAO"
"01/04/2019";1,31;1,31;0;0;0;0;2,33;2,33;3,99;3,99;"OLHAO"
"01/05/2019";1,23;1,23;0;0;0;0;2,7;2,7;3,1;3,1;"OLHAO"
"01/06/2019";1,01;1,01;1,21;1,21;0;0;3,23;3,23;3,22;3,22;"OLHAO"
"01/11/2019";0,5;0,5;0;0;0;0;2,77;2,77;3,26;3,26;"OLHAO"
"01/12/2019";1,03;1,03;0;0;0;0;4,58;4,58;6,59;6,59;"OLHAO"
"01/07/2020";0,38;0,38;1,39;1,39;0;0;2,52;2,52;2,64;2,64;"OLHAO"
"01/09/2020";0,53;0,53;1,2;1,2;0;0;1,72;1,72;2,62;2,62;"OLHAO"
"01/10/2020";0,27;0,27;1,22;1,22;0;0;1,85;1,85;3,31;3,31;"OLHAO"
"01/12/2020";0,97;0,97;0;0;0;0;3,89;3,89;2,35;2,35;"OLHAO"
"01/07/2005";0;0;1,56;1,56;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/08/2005";0;0;0,94;0,94;0;0;0;0;0,49;0,49;"VIANA DO CASTELO"
"01/06/2006";0;0;0,31;0,31;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/07/2006";0;0;0,31;0,31;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/07/2009";0;0;1;1;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/07/2010";0;0;0,5;0,5;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/09/2010";0;0;0,45;0,45;0;0;0;0;1,87;1,87;"VIANA DO CASTELO"
"01/06/2011";0;0;0,55;0,55;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/08/2011";0;0;0,64;0,64;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/01/2014";0;0;0,5;0,5;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/07/2016";0,3;0,3;1,94;1,94;0;0;0;0;0;0;"VIANA DO CASTELO"
"01/02/2005";0;0;0,83;0,83;0;0;0;0;10,17;10,17;"MATOSINHOS"
"01/03/2005";0;0;0,59;0,59;0;0;0;0;0;0;"MATOSINHOS"
"01/04/2005";0,19;0,19;0,41;0,41;0;0;0;0;0;0;"MATOSINHOS"
"01/02/2007";0,33;0,33;0,4;0,4;0;0;0;0;6;6;"MATOSINHOS"
"01/12/2008";0,17;0,17;0,61;0,61;0;0;0;0;0;0;"MATOSINHOS"
"01/02/2009";0,19;0,19;0,61;0,61;0;0;0;0;0;0;"MATOSINHOS"
"01/03/2009";0;0;1,05;1,05;0;0;0;0;0;0;"MATOSINHOS"
"01/02/2010";0,27;0,27;0,51;0,51;0;0;0;0;0;0;"MATOSINHOS"
"01/02/2005";0;0;0,74;0,74;0;0;0;0;0;0;"AVEIRO"
"01/04/2005";0;0;0,35;0,35;0;0;0;0;0;0;"AVEIRO"
"01/05/2005";0;0;0,37;0,37;0;0;0;0;0;0;"AVEIRO"
"01/06/2005";0,01;0,01;0,31;0,31;0;0;0;0;0,05;0,05;"AVEIRO"
"01/08/2005";0;0;0,47;0,47;0;0;0;0;0;0;"AVEIRO"
"01/09/2005";0,47;0,47;0,46;0,46;0;0;0;0;0;0;"AVEIRO"
"01/10/2005";0,18;0,18;0,39;0,39;0;0;0;0;2,33;2,33;"AVEIRO"
"01/03/2006";0;0;1,16;1,16;0;0;0;0;0;0;"AVEIRO"
"01/04/2006";0;0;0,55;0,55;0;0;0;0;0;0;"AVEIRO"
"01/05/2006";0;0;0,5;0,5;0;0;0;0;0;0;"AVEIRO"
"01/07/2006";0;0;0,48;0,48;0;0;0;0;0;0;"AVEIRO"
"01/09/2006";0;0;0,34;0,34;0;0;0;0;0;0;"AVEIRO"
"01/12/2006";0,39;0,39;0,39;0,39;0;0;0;0;0;0;"AVEIRO"
"01/01/2007";0;0;0,46;0,46;0;0;0;0;0;0;"AVEIRO"
"01/05/2007";0;0;0,53;0,53;0;0;0;0;0;0;"AVEIRO"
"01/05/2008";0,22;0,22;0,42;0,42;0;0;0;0;2,1;2,1;"AVEIRO"
"01/06/2008";0;0;0,89;0,89;0;0;0;0;0,22;0,22;"AVEIRO"
"01/08/2008";0,15;0,15;0,71;0,71;0;0;0;0;0;0;"AVEIRO"
"01/02/2009";0,16;0,16;0,52;0,52;0;0;0;0;0;0;"AVEIRO"
