"DATA";"CAV_CAL";"CAV_GRAF";"SAR_CAL";"SAR_GRAF";"BIQ_CAL";"BIQ_GRAF";"CAR_CAL";"CAR_GRAF";"OUT_CAL";"OUT_GRAF";"PORTO"
"2007-11-01";0;0;0;0;0;0;0;0;20,2;20,2;"SAGRES"
"2008-01-01";0;0;0;0;0;0;0;0;2638,4;2638,4;"SAGRES"
"2008-11-01";0;0;0;0;0;0;0;0;5,2;5,2;"SAGRES"
"2009-10-01";0;0;0;0;0;0;0;0;18,7;18,7;"SAGRES"
"2009-12-01";0;0;0;0;0;0;0;0;7;7;"SAGRES"
"2005-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2006-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-07-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2007-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-07-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2008-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2009-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2010-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"VIANA DO CASTELO"
"2005-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2006-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2006-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2007-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2007-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2007-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2007-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2008-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2008-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"AVEIRO"
"2005-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2005-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2006-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2006-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2007-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2007-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2008-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2008-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"FIGUEIRA DA FOZ"
"2005-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2005-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2006-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-07-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-07-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-09-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2008-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-07-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2009-11-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-01-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-02-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-05-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-06-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-08-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-10-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2010-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"SAGRES"
"2007-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2007-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2008-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2008-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2009-03-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2010-04-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
"2010-12-01";0;NA;0;NA;0;NA;0;NA;0;NA;"LAGOS"
