"DATA";"CAV_CAL";"CAV_GRAF";"SAR_CAL";"SAR_GRAF";"BIQ_CAL";"BIQ_GRAF";"CAR_CAL";"CAR_GRAF";"OUT_CAL";"OUT_GRAF";"PORTO"
"2005-01-13";0,24;0,24;0,57;0,57;4,5;4,5;0;0;3,03;3,03;"OLHAO"
"2005-01-14";0;0;0,48;0,48;3,15;3,15;3,19;3,19;2,78;2,78;"SETUBAL"
"2005-01-21";0;0;0,53;0,53;5,81;5,81;0;0;3,8;3,8;"OLHAO"
"2005-01-28";0;0;0,92;0,92;2,2;2,2;0;0;0;0;"MATOSINHOS"
"2005-01-28";0;0;0,71;0,71;3,37;3,37;0;0;0;0;"AVEIRO"
"2005-01-28";0;0;0;0;6,16;6,16;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-01-29";0;0;0,65;0,65;2,29;2,29;0;0;0;0;"OLHAO"
"2005-02-01";0;0;0,45;0,45;3,29;3,29;1,77;1,77;2,87;2,87;"SETUBAL"
"2005-02-01";0;0;0,78;0,78;6,03;6,03;0;0;0;0;"OLHAO"
"2005-02-02";0;0;0,45;0,45;3,83;3,83;0,91;0,91;7,14;7,14;"SETUBAL"
"2005-02-03";0;0;0,46;0,46;1,25;1,25;4,5;4,5;5,49;5,49;"SESIMBRA"
"2005-02-09";0,58;0,58;0,59;0,59;3,76;3,76;6,98;6,98;3,67;3,67;"OLHAO"
"2005-02-19";0,1;0,1;0,74;0,74;1,6;1,6;0;0;4,18;4,18;"OLHAO"
"2005-02-23";0,17;0,17;0,4;0,4;2;2;0;0;0;0;"OLHAO"
"2005-02-24";0;0;0,72;0,72;3,86;3,86;0;0;2,5;2,5;"SETUBAL"
"2005-02-24";0,11;0,11;0,52;0,52;3,34;3,34;0;0;0;0;"OLHAO"
"2005-02-25";0,52;0,52;0,56;0,56;4,08;4,08;0;0;0;0;"OLHAO"
"2005-03-10";0,29;0,29;0,86;0,86;4,97;4,97;0;0;0;0;"OLHAO"
"2005-03-11";0,3;0,3;0,61;0,61;3;3;0;0;0;0;"OLHAO"
"2005-03-22";0,16;0,16;0,79;0,79;5;5;0;0;4,52;4,52;"OLHAO"
"2005-03-29";0,47;0,47;0,5;0,5;4,25;4,25;7;7;0,83;0,83;"OLHAO"
"2005-03-30";0,2;0,2;0,41;0,41;6,2;6,2;6,67;6,67;0,89;0,89;"OLHAO"
"2005-04-28";0,3;0,3;0,43;0,43;4,44;4,44;5,52;5,52;0,17;0,17;"OLHAO"
"2005-11-16";0,29;0,29;0,43;0,43;6,82;6,82;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-11-29";0;0;0,46;0,46;7,11;7,11;0;0;0;0;"AVEIRO"
"2005-11-29";0;0;0,37;0,37;7,07;7,07;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-11-30";0;0;0,4;0,4;6,86;6,86;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-12-05";0;0;0,38;0,38;7,17;7,17;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-12-06";0;0;0,38;0,38;7,96;7,96;0;0;0;0;"FIGUEIRA DA FOZ"
"2005-12-14";0;0;0,41;0,41;7,62;7,62;1,78;1,78;0;0;"FIGUEIRA DA FOZ"
"2005-12-15";0;0;0,65;0,65;7,09;7,09;0;0;0;0;"FIGUEIRA DA FOZ"
"2006-01-11";0;0;0,54;0,54;6,68;6,68;0;0;1,08;1,08;"FIGUEIRA DA FOZ"
"2006-01-12";0;0;0,54;0,54;6,67;6,67;0;0;5,75;5,75;"FIGUEIRA DA FOZ"
"2006-01-13";0;0;0,5;0,5;8,05;8,05;0;0;0;0;"FIGUEIRA DA FOZ"
"2006-01-21";0;0;0,29;0,29;2,53;2,53;5;5;0;0;"OLHAO"
"2006-02-06";0;0;1,14;1,14;1,11;1,11;1,51;1,51;0;0;"AVEIRO"
"2006-02-11";0;0;0,36;0,36;4,1;4,1;0;0;0;0;"OLHAO"
"2006-02-14";0;0;0,45;0,45;2,73;2,73;0;0;0;0;"OLHAO"
"2006-03-14";0,69;0,69;0,63;0,63;4,88;4,88;0,79;0,79;2,47;2,47;"OLHAO"
"2006-03-16";0;0;0,44;0,44;4;4;0;0;0;0;"OLHAO"
"2006-03-25";0,34;0,34;0,42;0,42;4;4;3,46;3,46;4,96;4,96;"OLHAO"
"2006-05-08";0,61;0,61;0,38;0,38;3,04;3,04;1,99;1,99;2,04;2,04;"OLHAO"
"2006-05-09";0,75;0,75;0,29;0,29;3,4;3,4;1,64;1,64;1,55;1,55;"OLHAO"
"2006-05-11";0,99;0,99;0,29;0,29;2,98;2,98;1,6;1,6;2,4;2,4;"OLHAO"
"2006-05-15";0;0;0,43;0,43;4,4;4,4;4,62;4,62;3,15;3,15;"OLHAO"
"2006-05-29";0,55;0,55;0,44;0,44;3,5;3,5;2,58;2,58;3,9;3,9;"OLHAO"
"2006-05-31";0,74;0,74;0,61;0,61;4,3;4,3;2,52;2,52;2,94;2,94;"OLHAO"
"2006-06-07";0,51;0,51;0,3;0,3;4,3;4,3;2,5;2,5;0,6;0,6;"OLHAO"
"2006-06-22";0,84;0,84;1,15;1,15;4,6;4,6;3,51;3,51;0,22;0,22;"OLHAO"
"2006-06-26";1,05;1,05;0,67;0,67;5;5;3,98;3,98;1,46;1,46;"OLHAO"
"2006-06-27";0,66;0,66;0,46;0,46;4,66;4,66;2,29;2,29;1,1;1,1;"OLHAO"
"2006-08-03";0,43;0,43;1,01;1,01;5,4;5,4;3,24;3,24;0,2;0,2;"OLHAO"
"2006-10-05";0,45;0,45;0,6;0,6;3,33;3,33;2,5;2,5;3,11;3,11;"OLHAO"
"2007-02-01";0;0;0,52;0,52;2,74;2,74;1,1;1,1;3,62;3,62;"SETUBAL"
"2007-02-02";0;0;1,24;1,24;1,59;1,59;2,49;2,49;4,42;4,42;"SETUBAL"
"2007-02-21";0,38;0,38;0,69;0,69;3,4;3,4;2,74;2,74;1,19;1,19;"SETUBAL"
"2007-03-09";0,39;0,39;0,55;0,55;5,08;5,08;2,59;2,59;3,06;3,06;"OLHAO"
"2007-03-12";0;0;1,73;1,73;2,25;2,25;0;0;5,95;5,95;"SESIMBRA"
"2007-03-13";0;0;0,81;0,81;1,85;1,85;2;2;5,41;5,41;"SESIMBRA"
"2007-03-14";0;0;0,5;0,5;1,3;1,3;1,25;1,25;2,17;2,17;"SETUBAL"
"2007-03-25";0;0;1,21;1,21;2;2;2,2;2,2;4,87;4,87;"SESIMBRA"
"2007-03-25";0;0;1,23;1,23;2,44;2,44;2,36;2,36;3,52;3,52;"SETUBAL"
"2007-04-03";0;0;0,48;0,48;2,38;2,38;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-04-04";0,54;0,54;1;1;2,25;2,25;0;0;0;0;"OLHAO"
"2007-04-09";0;0;0,36;0,36;2,39;2,39;0;0;0;0;"MATOSINHOS"
"2007-04-09";0,22;0,22;0,96;0,96;2,34;2,34;2,44;2,44;3,12;3,12;"SETUBAL"
"2007-04-10";0;0;0,41;0,41;1,69;1,69;0;0;0;0;"MATOSINHOS"
"2007-04-10";0;0;0,38;0,38;3,55;3,55;1,87;1,87;2,91;2,91;"SETUBAL"
"2007-04-11";0;0;0,47;0,47;3,84;3,84;0;0;0;0;"MATOSINHOS"
"2007-04-11";0,25;0,25;0,78;0,78;0,38;0,38;1,52;1,52;4,3;4,3;"SESIMBRA"
"2007-04-11";0,27;0,27;0,49;0,49;3,05;3,05;2,12;2,12;3,63;3,63;"SETUBAL"
"2007-04-12";0;0;0,51;0,51;2,36;2,36;0;0;0;0;"MATOSINHOS"
"2007-04-15";0;0;0,39;0,39;3,64;3,64;0;0;0;0;"MATOSINHOS"
"2007-04-15";0;0;0,38;0,38;3,56;3,56;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-04-16";0;0;0,47;0,47;3,03;3,03;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-04-17";0;0;0,42;0,42;2,66;2,66;0;0;0;0;"MATOSINHOS"
"2007-04-17";0;0;0,38;0,38;0,65;0,65;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-04-25";0,27;0,27;0,23;0,23;1;1;4,69;4,69;2,53;2,53;"OLHAO"
"2007-04-27";0,32;0,32;2;2;2,05;2,05;1,93;1,93;0;0;"OLHAO"
"2007-05-08";0,17;0,17;0,46;0,46;4,56;4,56;0;0;0;0;"MATOSINHOS"
"2007-05-09";0,25;0,25;0,37;0,37;3,76;3,76;1,51;1,51;4,8;4,8;"MATOSINHOS"
"2007-05-10";0,16;0,16;0,47;0,47;2,31;2,31;0;0;0;0;"MATOSINHOS"
"2007-05-11";0,33;0,33;0,6;0,6;2,3;2,3;0;0;0,11;0,11;"OLHAO"
"2007-05-11";0,32;0,32;1,19;1,19;1,42;1,42;7,5;7,5;3,29;3,29;"QUARTEIRA"
"2007-05-14";0,54;0,54;0;0;0,95;0,95;3,08;3,08;1,52;1,52;"OLHAO"
"2007-05-16";0,21;0,21;0,44;0,44;3,59;3,59;0;0;0;0;"MATOSINHOS"
"2007-05-16";0,46;0,46;1,82;1,82;1,9;1,9;1,14;1,14;2,78;2,78;"OLHAO"
"2007-05-17";0,16;0,16;0,44;0,44;1,52;1,52;0;0;0;0;"MATOSINHOS"
"2007-05-17";0,17;0,17;0,37;0,37;0,54;0,54;0;0;0;0;"PORTIMAO"
"2007-05-17";0,37;0,37;0,62;0,62;2,55;2,55;2,36;2,36;1,71;1,71;"OLHAO"
"2007-05-22";0,32;0,32;1,15;1,15;3,54;3,54;4,4;4,4;3,07;3,07;"OLHAO"
"2007-05-23";0,26;0,26;0,52;0,52;1,16;1,16;0;0;2,92;2,92;"FIGUEIRA DA FOZ"
"2007-05-24";0,23;0,23;1,84;1,84;3,96;3,96;0;0;2,3;2,3;"OLHAO"
"2007-05-25";0,22;0,22;0,51;0,51;3,45;3,45;0;0;1,97;1,97;"OLHAO"
"2007-05-27";0,17;0,17;0,84;0,84;3,14;3,14;0;0;1,14;1,14;"MATOSINHOS"
"2007-05-28";0,16;0,16;0;0;2,27;2,27;0;0;0,05;0,05;"OLHAO"
"2007-05-29";0,19;0,19;0,62;0,62;3,98;3,98;0;0;1,34;1,34;"MATOSINHOS"
"2007-05-29";0,26;0,26;2,34;2,34;1,92;1,92;0;0;0,44;0,44;"OLHAO"
"2007-05-30";0,2;0,2;0,53;0,53;4,71;4,71;0;0;0;0;"MATOSINHOS"
"2007-05-30";0,21;0,21;1,54;1,54;2,44;2,44;0;0;0,15;0,15;"OLHAO"
"2007-05-31";0,27;0,27;1,52;1,52;3,29;3,29;2,31;2,31;1,38;1,38;"OLHAO"
"2007-06-01";0,54;0,54;2,12;2,12;2,68;2,68;6,3;6,3;3,09;3,09;"OLHAO"
"2007-06-01";0;0;2,49;2,49;3,56;3,56;6;6;2,16;2,16;"QUARTEIRA"
"2007-06-04";0,46;0,46;1,73;1,73;3,83;3,83;4,06;4,06;3,5;3,5;"OLHAO"
"2007-06-05";0,41;0,41;0,91;0,91;3;3;3,4;3,4;1,31;1,31;"OLHAO"
"2007-06-10";0,28;0,28;4,72;4,72;4,1;4,1;0;0;2,93;2,93;"SETUBAL"
"2007-06-11";0,16;0,16;0,66;0,66;2,37;2,37;0;0;0;0;"MATOSINHOS"
"2007-06-11";0,41;0,41;1,12;1,12;3,5;3,5;5,62;5,62;1,09;1,09;"OLHAO"
"2007-06-12";0,23;0,23;1,63;1,63;3,35;3,35;3,31;3,31;4,14;4,14;"SETUBAL"
"2007-06-12";0,24;0,24;0,68;0,68;5;5;4,31;4,31;0,72;0,72;"OLHAO"
"2007-06-13";0,24;0,24;0,65;0,65;3,29;3,29;5,3;5,3;1,35;1,35;"OLHAO"
"2007-06-14";0,16;0,16;1,14;1,14;0,5;0,5;0;0;0;0;"MATOSINHOS"
"2007-06-18";0,24;0,24;3,88;3,88;4,2;4,2;4,8;4,8;1,03;1,03;"OLHAO"
"2007-06-19";0,23;0,23;2,36;2,36;2,66;2,66;3,8;3,8;0,07;0,07;"OLHAO"
"2007-06-20";0,2;0,2;1,71;1,71;3,22;3,22;3,11;3,11;0,45;0,45;"OLHAO"
"2007-06-22";0,45;0,45;2,6;2,6;2,95;2,95;2,77;2,77;3,93;3,93;"OLHAO"
"2007-06-25";0,39;0,39;2,36;2,36;2,77;2,77;2,93;2,93;0,36;0,36;"OLHAO"
"2007-06-26";0,37;0,37;1;1;2,28;2,28;0;0;0;0;"MATOSINHOS"
"2007-06-26";0,58;0,58;2,83;2,83;3,83;3,83;2,65;2,65;1,82;1,82;"OLHAO"
"2007-06-27";0,21;0,21;1,3;1,3;1,77;1,77;1,98;1,98;1,24;1,24;"MATOSINHOS"
"2007-06-27";0,4;0,4;0,88;0,88;4,1;4,1;2,88;2,88;3,96;3,96;"OLHAO"
"2007-06-28";0,17;0,17;0,9;0,9;2,29;2,29;1,39;1,39;0;0;"MATOSINHOS"
"2007-06-29";0,47;0,47;5,33;5,33;3,6;3,6;4,07;4,07;2,34;2,34;"OLHAO"
"2007-07-02";1,13;1,13;2,24;2,24;4,12;4,12;3,77;3,77;2,05;2,05;"OLHAO"
"2007-07-03";0,8;0,8;2,47;2,47;3,68;3,68;2,66;2,66;1,73;1,73;"OLHAO"
"2007-07-05";0,16;0,16;1,22;1,22;3,99;3,99;0;0;5,53;5,53;"MATOSINHOS"
"2007-07-05";0,5;0,5;1,59;1,59;4,17;4,17;2,66;2,66;3,34;3,34;"OLHAO"
"2007-07-06";0,54;0,54;3,34;3,34;4,18;4,18;3,35;3,35;0,54;0,54;"OLHAO"
"2007-07-06";0,44;0,44;4,12;4,12;2,97;2,97;5,52;5,52;3,5;3,5;"QUARTEIRA"
"2007-07-09";0,35;0,35;1,65;1,65;2,93;2,93;0;0;0;0;"OLHAO"
"2007-07-10";0,47;0,47;2,02;2,02;4,24;4,24;3,55;3,55;1,14;1,14;"OLHAO"
"2007-07-11";0,29;0,29;0,81;0,81;3,43;3,43;0;0;3,12;3,12;"OLHAO"
"2007-07-12";0,5;0,5;2,27;2,27;4,15;4,15;3,45;3,45;0,74;0,74;"OLHAO"
"2007-07-26";0,22;0,22;0,83;0,83;0,5;0,5;0;0;20,5;20,5;"MATOSINHOS"
"2007-08-26";0,19;0,19;0,86;0,86;3,18;3,18;0;0;0;0;"MATOSINHOS"
"2007-08-28";0,17;0,17;0,68;0,68;0,16;0,16;0;0;0,75;0,75;"AVEIRO"
"2007-08-29";0,27;0,27;0,68;0,68;5;5;0;0;0;0;"MATOSINHOS"
"2007-08-29";0;0;0,59;0,59;0,85;0,85;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-09-02";0,19;0,19;0,66;0,66;1,2;1,2;0;0;0,59;0,59;"FIGUEIRA DA FOZ"
"2007-09-03";0,2;0,2;0,78;0,78;0,62;0,62;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-09-05";0,22;0,22;1,13;1,13;0,67;0,67;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-09-09";0,15;0,15;0,65;0,65;0,85;0,85;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-09-14";0,21;0,21;0,62;0,62;4,63;4,63;2,71;2,71;0,33;0,33;"OLHAO"
"2007-09-17";0,22;0,22;0,52;0,52;0,39;0,39;0;0;0;0;"AVEIRO"
"2007-09-17";0,27;0,27;0,58;0,58;1,73;1,73;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-09-18";0,17;0,17;0,62;0,62;0,84;0,84;0,72;0,72;2,54;2,54;"MATOSINHOS"
"2007-09-21";0,68;0,68;1,75;1,75;1,59;1,59;3,39;3,39;0,55;0,55;"PORTIMAO"
"2007-10-07";0,28;0,28;0,52;0,52;4,83;4,83;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-09";0,18;0,18;0,89;0,89;2,56;2,56;0;0;0;0;"MATOSINHOS"
"2007-10-09";0,16;0,16;0,58;0,58;2,76;2,76;2,28;2,28;0;0;"FIGUEIRA DA FOZ"
"2007-10-10";0,18;0,18;0,51;0,51;2,58;2,58;0;0;0;0;"MATOSINHOS"
"2007-10-10";0;0;0,52;0,52;2,72;2,72;0,84;0,84;0,61;0,61;"FIGUEIRA DA FOZ"
"2007-10-11";0,36;0,36;0,46;0,46;2,02;2,02;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-14";0,2;0,2;0,59;0,59;2,96;2,96;0;0;0,26;0,26;"FIGUEIRA DA FOZ"
"2007-10-15";0;0;0,6;0,6;2,39;2,39;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-16";0,16;0,16;0,78;0,78;0,89;0,89;3;3;0;0;"AVEIRO"
"2007-10-16";0;0;0,53;0,53;2,5;2,5;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-17";0,16;0,16;0,61;0,61;1,94;1,94;0,34;0,34;0;0;"MATOSINHOS"
"2007-10-17";0,15;0,15;0,82;0,82;1,29;1,29;2,87;2,87;0;0;"AVEIRO"
"2007-10-17";0;0;0,67;0,67;4,22;4,22;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-18";0,38;0,38;0,96;0,96;0,93;0,93;0;0;0;0;"AVEIRO"
"2007-10-18";0;0;0,57;0,57;3,17;3,17;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-21";0,19;0,19;0,77;0,77;2,1;2,1;0;0;0,29;0,29;"MATOSINHOS"
"2007-10-21";0;0;1,55;1,55;1,06;1,06;0;0;0,44;0,44;"AVEIRO"
"2007-10-21";0,23;0,23;0,76;0,76;2,72;2,72;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-22";0;0;0,9;0,9;2,2;2,2;0;0;0;0;"AVEIRO"
"2007-10-22";0;0;1,05;1,05;5,31;5,31;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-23";0,16;0,16;0,82;0,82;2,61;2,61;0;0;1,33;1,33;"MATOSINHOS"
"2007-10-23";0,15;0,15;1,16;1,16;4,16;4,16;0;0;0;0;"AVEIRO"
"2007-10-24";0;0;0,82;0,82;4,62;4,62;0;0;0;0;"AVEIRO"
"2007-10-25";0;0;0,57;0,57;0,67;0,67;2,97;2,97;0;0;"AVEIRO"
"2007-10-30";0,15;0,15;0,55;0,55;7,8;7,8;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-10-31";0,2;0,2;0,67;0,67;4,93;4,93;0;0;0,99;0,99;"MATOSINHOS"
"2007-10-31";0;0;0,51;0,51;6,2;6,2;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-11-02";0,16;0,16;0,72;0,72;6,26;6,26;0;0;0,68;0,68;"MATOSINHOS"
"2007-11-05";0,18;0,18;1,24;1,24;6,98;6,98;0,91;0,91;3,84;3,84;"MATOSINHOS"
"2007-11-05";0,15;0,15;0,66;0,66;4,83;4,83;0;0;0;0;"AVEIRO"
"2007-11-06";0,2;0,2;1,15;1,15;6,07;6,07;0;0;0,33;0,33;"MATOSINHOS"
"2007-11-06";0;0;0,69;0,69;2,14;2,14;0;0;0;0;"AVEIRO"
"2007-11-06";0,15;0,15;0,64;0,64;5,23;5,23;3,06;3,06;1,06;1,06;"FIGUEIRA DA FOZ"
"2007-11-07";0,35;0,35;0,66;0,66;3,82;3,82;0;0;0;0;"MATOSINHOS"
"2007-11-07";0;0;0,65;0,65;3,89;3,89;0;0;0;0;"AVEIRO"
"2007-11-07";0,15;0,15;0,52;0,52;2,7;2,7;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-11-08";0;0;0,46;0,46;2,82;2,82;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-11-09";0,34;0,34;0,69;0,69;4,93;4,93;0;0;0,06;0,06;"MATOSINHOS"
"2007-11-09";0;0;0,47;0,47;7,49;7,49;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-11-12";0,44;0,44;0,95;0,95;5,69;5,69;0;0;0;0;"MATOSINHOS"
"2007-11-14";0,15;0,15;1,03;1,03;3,94;3,94;0;0;0;0;"MATOSINHOS"
"2007-11-14";0;0;0,46;0,46;4,25;4,25;0;0;0;0;"AVEIRO"
"2007-11-14";0,23;0,23;0,6;0,6;3,71;3,71;0;0;12,12;12,12;"FIGUEIRA DA FOZ"
"2007-11-15";0,17;0,17;0,81;0,81;5,08;5,08;0;0;0;0;"MATOSINHOS"
"2007-11-15";0;0;0,41;0,41;4;4;0;0;0;0;"AVEIRO"
"2007-11-15";0,27;0,27;0,65;0,65;6,52;6,52;1,14;1,14;12,61;12,61;"FIGUEIRA DA FOZ"
"2007-11-16";0,16;0,16;0,49;0,49;5,07;5,07;1,11;1,11;0,2;0,2;"MATOSINHOS"
"2007-11-16";0;0;0,64;0,64;4,38;4,38;2,99;2,99;0;0;"FIGUEIRA DA FOZ"
"2007-11-23";0,18;0,18;0,66;0,66;3,54;3,54;0;0;20,2;20,2;"MATOSINHOS"
"2007-11-23";0,19;0,19;0,61;0,61;5,69;5,69;2,62;2,62;0;0;"FIGUEIRA DA FOZ"
"2007-11-26";0;0;2,59;2,59;6,77;6,77;0;0;0;0;"MATOSINHOS"
"2007-11-26";0;0;0,5;0,5;6,01;6,01;0;0;0,65;0,65;"AVEIRO"
"2007-11-26";0,16;0,16;0,62;0,62;3,96;3,96;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-11-27";0;0;0,59;0,59;5,96;5,96;0;0;0,61;0,61;"FIGUEIRA DA FOZ"
"2007-11-29";0;0;1,62;1,62;7,83;7,83;0;0;0;0;"MATOSINHOS"
"2007-11-29";0;0;0,62;0,62;7,34;7,34;0;0;3,62;3,62;"FIGUEIRA DA FOZ"
"2007-11-30";0,15;0,15;0,54;0,54;5,51;5,51;0;0;0;0;"MATOSINHOS"
"2007-12-04";0,15;0,15;0,46;0,46;4;4;0,9;0,9;1,78;1,78;"FIGUEIRA DA FOZ"
"2007-12-05";0,34;0,34;0,41;0,41;2,63;2,63;0;0;0;0;"FIGUEIRA DA FOZ"
"2007-12-12";0,15;0,15;0,71;0,71;7,34;7,34;2,34;2,34;17,9;17,9;"MATOSINHOS"
"2007-12-13";0;0;0,86;0,86;7,62;7,62;0;0;15,72;15,72;"MATOSINHOS"
"2007-12-14";0,15;0,15;0,47;0,47;5,47;5,47;0;0;16,4;16,4;"MATOSINHOS"
"2007-12-21";0;0;0,61;0,61;7,1;7,1;0;0;0;0;"MATOSINHOS"
"2008-01-09";0,16;0,16;0,54;0,54;5,2;5,2;0;0;0;0;"MATOSINHOS"
"2008-01-09";0;0;0,49;0,49;6,28;6,28;0;0;0;0;"FIGUEIRA DA FOZ"
"2008-01-10";0,15;0,15;0,51;0,51;6,36;6,36;0;0;0;0;"MATOSINHOS"
"2008-01-11";0;0;0,88;0,88;5,8;5,8;0;0;3,4;3,4;"OLHAO"
"2008-01-22";0;0;0,46;0,46;3,76;3,76;0;0;0;0;"FIGUEIRA DA FOZ"
"2008-01-22";0,5;0,5;0,57;0,57;1,9;1,9;1,78;1,78;2,84;2,84;"SETUBAL"
"2008-01-23";0;0;0,53;0,53;2,53;2,53;0;0;0;0;"FIGUEIRA DA FOZ"
"2008-01-24";0;0;1,49;1,49;3,07;3,07;0;0;0;0;"AVEIRO"
"2008-01-25";0,19;0,19;0,78;0,78;2,9;2,9;2,75;2,75;2;2;"SETUBAL"
"2008-02-02";0,27;0,27;0,39;0,39;4,42;4,42;0;0;4,25;4,25;"OLHAO"
"2008-02-19";0;0;0,94;0,94;6,16;6,16;0;0;1,5;1,5;"MATOSINHOS"
"2008-02-20";0;0;0,92;0,92;5,4;5,4;0;0;0;0;"MATOSINHOS"
"2008-02-20";0;0;0,79;0,79;3,77;3,77;3,48;3,48;0;0;"AVEIRO"
"2008-02-21";0;0;1,23;1,23;5,8;5,8;0;0;3,39;3,39;"MATOSINHOS"
"2008-02-25";0;0;0,7;0,7;6,44;6,44;3,69;3,69;0;0;"MATOSINHOS"
"2008-02-26";0;0;0,57;0,57;3,01;3,01;0;0;3,35;3,35;"MATOSINHOS"
"2008-03-03";0;0;2,6;2,6;5,1;5,1;1,9;1,9;5,25;5,25;"MATOSINHOS"
"2008-03-03";0,18;0,18;1,02;1,02;2,48;2,48;3,85;3,85;2,79;2,79;"SETUBAL"
"2008-03-04";0,19;0,19;0,42;0,42;2,16;2,16;0;0;0;0;"SETUBAL"
"2008-03-05";0;0;0;0;1,72;1,72;4,07;4,07;2,71;2,71;"SETUBAL"
"2008-03-11";0;0;1,68;1,68;4,5;4,5;4,54;4,54;1,93;1,93;"SETUBAL"
"2008-03-12";0;0;2,37;2,37;4,28;4,28;0;0;2,8;2,8;"SETUBAL"
"2008-03-13";0;0;0,76;0,76;0,85;0,85;2,5;2,5;3,85;3,85;"SESIMBRA"
"2008-03-14";0;0;0,99;0,99;2,22;2,22;0;0;4,9;4,9;"SESIMBRA"
"2008-03-14";0;0;1,01;1,01;3,38;3,38;3,11;3,11;1;1;"SETUBAL"
"2008-03-19";0;0;0,48;0,48;3,37;3,37;3,9;3,9;1,23;1,23;"SETUBAL"
"2008-03-24";0;0;1,71;1,71;2,85;2,85;4,44;4,44;3,4;3,4;"SETUBAL"
"2008-03-25";0;0;1,5;1,5;3,7;3,7;2,85;2,85;2,37;2,37;"SETUBAL"
"2008-03-25";0,55;0,55;0,6;0,6;3,5;3,5;4,4;4,4;0;0;"OLHAO"
"2008-03-27";0,26;0,26;1,59;1,59;3,67;3,67;0;0;3,48;3,48;"SETUBAL"
"2008-03-28";0,56;0,56;1,27;1,27;4,45;4,45;3,57;3,57;3,53;3,53;"SETUBAL"
"2008-03-28";0;0;0,5;0,5;6,05;6,05;0;0;0,87;0,87;"OLHAO"
"2008-03-30";0,27;0,27;1;1;2,6;2,6;5,25;5,25;3,89;3,89;"SETUBAL"
"2008-03-31";0;0;2,62;2,62;4,35;4,35;0;0;3,99;3,99;"SETUBAL"
"2008-04-01";0;0;1,26;1,26;1,93;1,93;3,92;3,92;3,85;3,85;"SETUBAL"
"2008-04-02";0,6;0,6;0,48;0,48;0,83;0,83;3,44;3,44;2,52;2,52;"SETUBAL"
"2008-04-13";0,28;0,28;1,77;1,77;4,05;4,05;4,27;4,27;2,21;2,21;"SETUBAL"
"2008-04-14";0;0;2,08;2,08;3,13;3,13;0;0;1,8;1,8;"SETUBAL"
"2008-04-15";0,22;0,22;0,85;0,85;6,71;6,71;0;0;0,5;0,5;"MATOSINHOS"
"2008-04-20";0;0;0,7;0,7;8,4;8,4;0;0;2,04;2,04;"MATOSINHOS"
"2008-04-29";0,58;0,58;0,48;0,48;1,63;1,63;2,35;2,35;3,58;3,58;"SETUBAL"
"2008-05-04";0,44;0,44;0,82;0,82;1,23;1,23;0;0;2,91;2,91;"SETUBAL"
"2008-05-05";0,22;0,22;0,32;0,32;0,98;0,98;0;0;1,34;1,34;"SETUBAL"
"2008-05-09";0,24;0,24;0,57;0,57;1,16;1,16;0;0;0;0;"PORTIMAO"
"2008-05-11";0,18;0,18;0,7;0,7;2,96;2,96;0;0;0;0;"MATOSINHOS"
"2008-08-08";0;0;3,93;3,93;4,05;4,05;5,6;5,6;0;0;"QUARTEIRA"
"2008-09-09";0,18;0,18;0,7;0,7;3,29;3,29;0;0;0;0;"MATOSINHOS"
"2008-09-14";0,24;0,24;0,92;0,92;8,18;8,18;0;0;0;0;"MATOSINHOS"
"2008-09-28";0;0;0,63;0,63;3,72;3,72;0;0;0;0;"FIGUEIRA DA FOZ"
"2008-10-12";0;0;0,6;0,6;4,38;4,38;0;0;0,55;0,55;"FIGUEIRA DA FOZ"
"2008-10-13";0,15;0,15;0,46;0,46;1,3;1,3;0;0;0;0;"AVEIRO"
"2008-10-13";0;0;0,49;0,49;3,13;3,13;0;0;0;0;"FIGUEIRA DA FOZ"
